time_days,0.01,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0,25.5,26.0,26.5,27.0,27.5,28.0,28.5,29.0,29.5,30.0,30.5,30.650000000000002
cone_height_m,0.000,0.022,0.043,0.064,0.085,0.103,0.120,0.135,0.149,0.162,0.175,0.186,0.197,0.208,0.219,0.229,0.239,0.249,0.258,0.267,0.277,0.286,0.295,0.303,0.312,0.320,0.329,0.337,0.345,0.353,0.360,0.368,0.375,0.383,0.39,0.397,0.403,0.41,0.416,0.422,0.428,0.434,0.439,0.444,0.449,0.453,0.458,0.462,0.466,0.47,0.473,0.477,0.480,0.483,0.486,0.489,0.491,0.493,0.495,0.497,0.498,0.499,0.5
ice_height_m,-0.5,-0.478,-0.457,-0.435,-0.414,-0.392,-0.371,-0.349,-0.328,-0.306,-0.285,-0.264,-0.243,-0.222,-0.201,-0.18,-0.159,-0.138,-0.117,-0.097,-0.076,-0.056,-0.036,-0.016,0.004,0.024,0.044,0.063,0.082,0.101,0.120,0.139,0.157,0.175,0.193,0.211,0.228,0.245,0.262,0.278,0.294,0.309,0.324,0.339,0.353,0.366,0.379,0.391,0.402,0.413,0.423,0.432,0.441,0.449,0.456,0.462,0.468,0.473,0.478,0.482,0.486,0.489,0.49
cone_width_m,0.5,0.55,0.600,0.65,0.65,0.700,0.75,0.8,0.850,0.9,0.950,1.,1.,1.05,1.1,1.150,1.175,1.200,1.25,1.3,1.325,1.35,1.400,1.450,1.450,1.5,1.55,1.6,1.6,1.650,1.700,1.700,1.75,1.8,1.8,1.85,1.900,1.900,1.950,2.,2.,2.050,2.1,2.1,2.15,2.2,2.2,2.25,2.300,2.300,2.35,2.375,2.400,2.45,2.45,2.5,2.550,2.550,2.6,2.6,2.650,2.7,2.7
