time_days,0.01,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0,25.5,26.0,26.5,27.0,27.5,28.0,28.5,29.0,29.5,30.0,30.5,31.0,31.5,32.0,32.5,33.0,33.5,34.0,34.5,35.0,35.5,36.0,36.5,37.0,37.5,38.0,38.11
cone_height_m,0.001,0.026,0.052,0.078,0.103,0.129,0.155,0.181,0.207,0.232,0.258,0.283,0.308,0.332,0.355,0.378,0.400,0.422,0.442,0.462,0.482,0.500,0.518,0.535,0.552,0.568,0.584,0.599,0.614,0.629,0.643,0.657,0.671,0.684,0.698,0.710,0.723,0.736,0.748,0.760,0.772,0.784,0.795,0.807,0.818,0.829,0.84,0.850,0.861,0.871,0.881,0.891,0.901,0.910,0.92,0.929,0.937,0.946,0.954,0.962,0.969,0.977,0.984,0.990,0.996,1.002,1.007,1.012,1.017,1.021,1.025,1.029,1.032,1.035,1.038,1.040,1.042,1.043
ice_height_m,-0.499,-0.474,-0.448,-0.422,-0.397,-0.371,-0.345,-0.319,-0.293,-0.267,-0.241,-0.216,-0.19,-0.164,-0.138,-0.112,-0.086,-0.061,-0.035,-0.009,0.016,0.042,0.067,0.093,0.118,0.143,0.169,0.194,0.219,0.244,0.268,0.293,0.318,0.342,0.366,0.390,0.414,0.438,0.462,0.485,0.508,0.531,0.554,0.576,0.598,0.620,0.642,0.663,0.684,0.704,0.724,0.744,0.763,0.782,0.800,0.818,0.835,0.851,0.867,0.883,0.897,0.911,0.924,0.937,0.948,0.959,0.969,0.979,0.987,0.995,1.002,1.009,1.014,1.02,1.024,1.028,1.032,1.033
cone_width_m,0.5,0.55,0.55,0.600,0.600,0.65,0.65,0.700,0.700,0.75,0.75,0.8,0.8,0.850,0.850,0.9,0.9,0.950,0.950,1.,1.025,1.05,1.1,1.1,1.150,1.150,1.200,1.200,1.25,1.25,1.3,1.3,1.325,1.35,1.35,1.400,1.400,1.450,1.450,1.5,1.5,1.55,1.55,1.575,1.6,1.6,1.650,1.650,1.700,1.700,1.75,1.75,1.75,1.8,1.8,1.85,1.85,1.875,1.900,1.900,1.950,1.950,1.975,2.,2.,2.050,2.050,2.050,2.1,2.1,2.125,2.15,2.15,2.2,2.2,2.2,2.25,2.25
