time_days,0.01,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0,25.5,26.0,26.5,27.0,27.5,28.0,28.5,29.0,29.5,30.0
cone_height_m,0.000,0.02,0.04,0.06,0.078,0.093,0.107,0.12,0.131,0.142,0.152,0.161,0.170,0.179,0.188,0.196,0.204,0.213,0.221,0.229,0.236,0.244,0.252,0.26,0.267,0.275,0.282,0.289,0.297,0.304,0.311,0.319,0.326,0.333,0.340,0.347,0.354,0.361,0.368,0.375,0.382,0.389,0.395,0.402,0.409,0.416,0.422,0.429,0.436,0.442,0.449,0.455,0.462,0.468,0.475,0.481,0.488,0.494,0.500,0.507,0.513
ice_height_m,-100.,-99.980,-99.960,-99.940,-99.920,-99.900,-99.880,-99.860,-99.840,-99.820,-99.800,-99.780,-99.760,-99.740,-99.720,-99.700,-99.680,-99.660,-99.640,-99.620,-99.600,-99.580,-99.560,-99.540,-99.520,-99.500,-99.480,-99.460,-99.440,-99.420,-99.400,-99.380,-99.361,-99.341,-99.321,-99.301,-99.281,-99.261,-99.241,-99.221,-99.201,-99.181,-99.161,-99.141,-99.121,-99.101,-99.081,-99.061,-99.041,-99.021,-99.001,-98.981,-98.961,-98.941,-98.921,-98.901,-98.881,-98.861,-98.841,-98.821,-98.801
cone_width_m,0.5,0.55,0.600,0.65,0.700,0.75,0.8,0.850,0.9,0.950,0.975,1.,1.05,1.1,1.150,1.200,1.25,1.25,1.3,1.35,1.400,1.425,1.450,1.5,1.55,1.6,1.6,1.650,1.700,1.725,1.75,1.8,1.85,1.85,1.900,1.950,1.975,2.,2.050,2.1,2.1,2.15,2.2,2.2,2.25,2.300,2.300,2.35,2.400,2.400,2.45,2.5,2.5,2.550,2.6,2.6,2.650,2.7,2.7,2.75,2.800
