time_days,0.01,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0,25.5,26.0,26.5,27.0,27.5,28.0,28.5,29.0,29.5,29.89
cone_height_m,0.000,0.022,0.043,0.064,0.085,0.103,0.12,0.134,0.148,0.160,0.172,0.183,0.194,0.204,0.214,0.224,0.233,0.242,0.251,0.260,0.269,0.278,0.286,0.295,0.303,0.311,0.319,0.326,0.334,0.342,0.349,0.356,0.363,0.37,0.376,0.383,0.389,0.395,0.401,0.407,0.412,0.417,0.422,0.426,0.431,0.435,0.439,0.443,0.446,0.45,0.453,0.456,0.459,0.461,0.464,0.466,0.468,0.47,0.471,0.473,0.474
ice_height_m,-0.5,-0.478,-0.457,-0.435,-0.414,-0.392,-0.371,-0.349,-0.328,-0.306,-0.285,-0.264,-0.243,-0.222,-0.201,-0.18,-0.159,-0.138,-0.118,-0.097,-0.077,-0.057,-0.036,-0.016,0.003,0.023,0.042,0.062,0.081,0.1,0.118,0.137,0.155,0.173,0.191,0.208,0.225,0.242,0.258,0.274,0.289,0.304,0.318,0.332,0.345,0.358,0.37,0.381,0.392,0.401,0.410,0.419,0.426,0.433,0.439,0.445,0.45,0.454,0.458,0.461,0.464
cone_width_m,0.5,0.55,0.600,0.65,0.700,0.75,0.8,0.850,0.9,0.9,0.950,1.,1.05,1.1,1.150,1.200,1.225,1.25,1.3,1.35,1.400,1.400,1.450,1.5,1.55,1.575,1.6,1.650,1.700,1.700,1.75,1.8,1.85,1.85,1.900,1.950,1.950,2.,2.050,2.075,2.1,2.15,2.175,2.2,2.25,2.275,2.300,2.35,2.375,2.400,2.45,2.45,2.5,2.550,2.550,2.6,2.650,2.650,2.7,2.725,2.75
