time_days,0.01,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0,25.5,26.0,26.5,27.0,27.5,28.0,28.5,29.0,29.5,30.0,30.5,31.0,31.5,32.0,32.5,33.0,33.5,34.0,34.17
cone_height_m,0.000,0.017,0.034,0.052,0.067,0.081,0.094,0.105,0.115,0.124,0.133,0.141,0.149,0.157,0.164,0.172,0.179,0.186,0.193,0.199,0.206,0.212,0.219,0.225,0.231,0.238,0.244,0.25,0.256,0.261,0.267,0.273,0.278,0.284,0.289,0.294,0.299,0.304,0.309,0.314,0.319,0.323,0.328,0.332,0.336,0.340,0.344,0.348,0.352,0.355,0.358,0.361,0.364,0.366,0.369,0.371,0.373,0.375,0.377,0.379,0.381,0.383,0.384,0.386,0.387,0.388,0.389,0.390,0.391,0.391
ice_height_m,-0.5,-0.483,-0.466,-0.448,-0.431,-0.414,-0.397,-0.379,-0.362,-0.345,-0.328,-0.311,-0.294,-0.277,-0.260,-0.244,-0.227,-0.210,-0.194,-0.177,-0.161,-0.144,-0.128,-0.112,-0.096,-0.08,-0.064,-0.048,-0.032,-0.016,-0.001,0.014,0.03,0.045,0.059,0.074,0.089,0.103,0.117,0.131,0.145,0.159,0.172,0.185,0.198,0.211,0.223,0.235,0.246,0.257,0.268,0.279,0.289,0.298,0.307,0.315,0.323,0.331,0.338,0.344,0.35,0.355,0.360,0.365,0.369,0.372,0.375,0.378,0.381,0.381
cone_width_m,0.5,0.55,0.600,0.65,0.700,0.75,0.75,0.8,0.850,0.9,0.950,1.,1.05,1.1,1.1,1.150,1.200,1.25,1.3,1.3,1.35,1.400,1.450,1.450,1.5,1.55,1.6,1.6,1.650,1.700,1.700,1.75,1.8,1.825,1.85,1.900,1.925,1.950,2.,2.025,2.050,2.1,2.125,2.15,2.2,2.2,2.25,2.300,2.300,2.35,2.400,2.400,2.45,2.475,2.5,2.550,2.550,2.6,2.650,2.650,2.7,2.7,2.75,2.800,2.800,2.85,2.85,2.900,2.95,2.95
